"","spScName"
"946","Chamaeleo dilepis"
"947","Chamaeleo gracilis"
"948","Chamaeleo namaquensis"
"949","Chamaelycus parkeri"
"950","Chamaesaura anguina"
"951","Chamaesaura miopropus"
"952","Chamaetylas poliocephala"
"953","Channallabes apus"
"954","Charadrius asiaticus"
"955","Charadrius forbesi"
"956","Charadrius hiaticula"
"957","Charadrius marginatus"
"958","Charadrius pallidus"
"959","Charadrius pecuarius"
"960","Charadrius tricollaris"
"961","Charaxes achaemenes"
"962","Charaxes achaemenes ssp. achaemenes"
"963","Charaxes bohemani"
"964","Charaxes brutus"
"965","Charaxes brutus ssp. natalensis"
"966","Charaxes candiope"
"967","Charaxes castor"
"968","Charaxes druceanus"
"969","Charaxes etheocles"
"970","Charaxes guderiana"
"971","Charaxes guderiana ssp. guderiana"
"972","Charaxes jahlusa"
"973","Charaxes phaeus"
"974","Charaxes protoclea"
"975","Charaxes saturnus"
"976","Charaxes varanes"
"977","Charaxes zoolina"
"978","Chascanopsetta lugubris"
"979","Chauliodus minimus"
"980","Chauliodus schmidti"
"981","Chauliodus sloani"
"982","Chaunax suttkusi"
"983","Cheilopogon furcatus"
"984","Cheilopogon melanurus"
"985","Cheilopogon milleri"
"986","Cheilopogon nigricans"
"987","Chelidonichthys gabonensis"
"988","Chelidonichthys lastoviza"
"989","Chelidonopsis hirundo"
"990","Chelon dumerili"
"991","Chelonia mydas"
"992","Chelon saliens"
"993","Chersomanes albofasciata"
"994","Chetia gracilis"
"995","Chetia welwitschi"
"996","Chiasmodon niger"
"997","Chiasmodon pluriradiatus"
"998","Chilades trochylus"
"999","Chiloglanis angolensis"
"1000","Chiloglanis fasciatus"
"1001","Chiloglanis lukugae"
"1002","Chiloglanis sardinhai"
"1003","Chilomycterus reticulatus"
"1004","Chilomycterus spinosus"
"1005","Chilomycterus spinosus ssp. mauretanicus"
"1006","Chiromantis xerampelina"
"1007","Chiroteuthis veranyi"
"1008","Chlamydoselachus africana"
"1009","Chlidonias hybrida"
"1010","Chlidonias leucopterus"
"1011","Chlidonias niger"
"1012","Chlorocebus cynosuros"
"1013","Chlorocichla falkensteini"
"1014","Chlorocichla flaviventris"
"1015","Chlorocichla simplex"
"1016","Chlorocypha cancellata"
"1017","Chlorocypha consueta"
"1018","Chlorocypha curta"
"1019","Chlorocypha cyanifrons"
"1020","Chlorocypha fabamacula"
"1021","Chlorocypha victoriae"
"1022","Chlorophoneus bocagei"
"1023","Chlorophoneus multicolor"
"1024","Chlorophoneus nigrifrons"
"1025","Chlorophoneus sulfureopectus"
"1026","Chlorophthalmus agassizi"
"1027","Chlorophthalmus atlanticus"
"1028","Chlorophytum cameronii"
"1029","Chlorophytum filipendulum"
"1030","Chlorophytum limosum"
"1031","Chlorophytum subpetiolatum"
"1032","Chloroscombrus chrysurus"
"1033","Chondrodactylus fitzsimonsi"
"1034","Chondrodactylus laevigatus"
"1035","Chondrodactylus pulitzerae"
"1036","Christiana africana"
"1037","Chromis chromis"
"1038","Chrysichthys ansorgii"
"1039","Chrysichthys auratus"
"1040","Chrysichthys bocagii"
"1041","Chrysichthys cranchii"
"1042","Chrysichthys furcatus"
"1043","Chrysichthys laticeps"
"1044","Chrysichthys nigrodigitatus"
"1045","Chrysobalanus icaco"
"1046","Chrysochloris stuhlmanni"
"1047","Chrysococcyx caprius"
"1048","Chrysococcyx cupreus"
"1049","Chrysococcyx klaas"
"1050","Chrysopogon nigritanus"
"1051","Chytranthus angustifolius"
"1052","Chytranthus carneus"
"1053","Chytranthus macrobotrys"
"1054","Chytranthus talbotii"
"1055","Cichladusa ruficauda"
"1056","Ciconia abdimii"
"1057","Ciconia ciconia"
"1058","Ciconia microscelis"
"1059","Ciconia nigra"
"1060","Cigaritis ella"
"1061","Cigaritis mozambica"
"1062","Cigaritis natalensis"
"1063","Cigaritis phanes"
"1064","Cinnyricinclus leucogaster"
"1065","Cinnyris batesi"
"1066","Cinnyris bifasciatus"
"1067","Cinnyris bouvieri"
"1068","Cinnyris chloropygius"
"1069","Cinnyris cupreus"
"1070","Cinnyris fuscus"
"1071","Cinnyris gertrudis"
"1072","Cinnyris johannae"
"1073","Cinnyris ludovicensis"
"1074","Cinnyris mariquensis"
"1075","Cinnyris oustaleti"
"1076","Cinnyris superbus"
"1077","Cinnyris talatala"
"1078","Cinnyris venustus"
"1079","Circaetus cinerascens"
"1080","Circaetus cinereus"
"1081","Circaetus pectoralis"
"1082","Circus aeruginosus"
"1083","Circus macrourus"
"1084","Circus ranivorus"
"1085","Cisticola aberrans"
"1086","Cisticola angusticauda"
"1087","Cisticola anonymus"
"1088","Cisticola aridulus"
"1089","Cisticola ayresii"
"1090","Cisticola bailunduensis"
"1091","Cisticola brachypterus"
"1092","Cisticola bulliens"
"1093","Cisticola chiniana"
"1094","Cisticola cinnamomeus"
"1095","Cisticola dambo"
"1096","Cisticola erythrops"
"1097","Cisticola fulvicapilla"
"1098","Cisticola juncidis"
"1099","Cisticola lais"
"1100","Cisticola lateralis"
"1101","Cisticola luapula"
"1102","Cisticola marginatus"
"1103","Cisticola melanurus"
"1104","Cisticola natalensis"
"1105","Cisticola pipiens"
"1106","Cisticola robustus"
"1107","Cisticola rufilatus"
"1108","Cisticola subruficapilla"
"1109","Cisticola textrix"
"1110","Cisticola tinniens"
"1111","Cisticola woosnami"
"1112","Cistugo seabrae"
"1113","Citharichthys stampflii"
"1114","Citharus linguatula"
"1115","Citropsis angolensis"
"1116","Citropsis noldeae"
"1117","Civettictis civetta"
"1118","Cladium mariscus"
"1119","Clamator glandarius"
"1120","Clamator jacobinus"
"1121","Clamator levaillantii"
"1122","Clariallabes heterocephalus"
"1123","Clariallabes platyprosopos"
"1124","Clariallabes variabilis"
"1125","Clarias angolensis"
"1126","Clarias buthupogon"
"1127","Clarias camerunensis"
"1128","Clarias dumerilii"
"1129","Clarias gariepinus"
"1130","Clarias liocephalus"
"1131","Clarias ngamensis"
"1132","Clarias nigromarmoratus"
"1133","Clarias platycephalus"
"1134","Clarias stappersii"
"1135","Clarias submarginatus"
"1136","Clarias theodorae"
"1137","Clausena anisata"
"1138","Cleistanthus polystachyus"
"1139","Cleistopholis glauca"
"1140","Cleistopholis patens"
"1141","Cleopatra nsendweensis"
"1142","Clerodendrum capitatum"
"1143","Clerodendrum formicarum"
"1144","Clitoria kaessneri"
"1145","Clonia caudata"
"1146","Clonia saussurei"
"1147","Clutia abyssinica"
"1148","Clypeobarbus bellcrossi"
"1149","Clypeolum owenianum"
"1150","Clytospiza monteiri"
"1151","Coccopygia bocagei"
"1152","Coelatura gabonensis"
"1153","Coelatura kunenensis"
"1154","Coelatura leopoldvillensis"
"1155","Coelatura stagnorum"
"1156","Coeliades forestan"
"1157","Coeliades forestan ssp. forestan"
"1158","Coeliades libeon"
"1159","Coeliades pisistratus"
"1160","Coelocaryon preussii"
"1161","Coelorinchus caelorhincus"
"1162","Coelorinchus geronimo"
"1163","Coelorinchus polli"
"1164","Coffea canephora"
"1165","Coffea carrissoi"
"1166","Coffea kapakata"
"1167","Coffea liberica"
"1168","Coffea mayombensis"
"1169","Coffea melanocarpa"
"1170","Cola acuminata"
"1171","Cola ballayi"
"1172","Cola brevipes"
"1173","Cola cabindensis"
"1174","Cola digitata"
"1175","Cola elegans"
"1176","Cola heterophylla"
"1177","Cola lateritia"
"1178","Cola lateritia var. lateritia"
"1179","Cola mayumbensis"
"1180","Coldenia procumbens"
"1181","Coleura afra"
"1182","Colias electo"
"1183","Colias electo ssp. electo"
"1184","Colius castanotus"
"1185","Colius colius"
"1186","Colius striatus"
"1187","Colletoecema dewevrei"
"1188","Colobus angolensis"
"1189","Colobus angolensis ssp. angolensis"
"1190","Colomys goslingi"
"1191","Colophospermum mopane"
"1192","Colotis annae"
"1193","Colotis antevippe"
"1194","Colotis antevippe ssp. gavisa"
"1195","Colotis calais"
"1196","Colotis celimene"
"1197","Colotis celimene ssp. pholoe"
"1198","Colotis doubledayi"
"1199","Colotis euippe"
"1200","Colotis evagore"
"1201","Colotis evagore ssp. antigone"
"1202","Colotis evenina"
"1203","Colotis evenina ssp. evenina"
"1204","Colotis ione"
"1205","Colotis regina"
"1206","Colotis vesta"
"1207","Columba arquatrix"
"1208","Columba delegorguei"
"1209","Columba guinea"
"1210","Columba iriditorques"
"1211","Columba livia"
"1212","Columba unicincta"
"1213","Combretum apiculatum"
"1214","Combretum aureonitens"
"1215","Combretum bracteatum"
"1216","Combretum celastroides"
"1217","Combretum hereroense"
"1218","Combretum imberbe"
"1219","Combretum molle"
"1220","Combretum mossambicense"
"1221","Combretum platypterum"
"1222","Combretum psidioides"
"1223","Combretum zeyheri"
"1224","Commelina africana"
"1225","Commelina benghalensis"
"1226","Commelina diffusa"
"1227","Commelina erecta"
"1228","Commelina imberbis"
"1229","Commelina subulata"
"1230","Commiphora africana"
"1231","Commiphora angolensis"
"1232","Commiphora antunesii"
"1233","Commiphora discolor"
"1234","Commiphora glandulosa"
"1235","Commiphora kuneneana"
"1236","Commiphora mollis"
"1237","Commiphora mulelame"
"1238","Commiphora namibensis"
"1239","Commiphora tenuipetiolata"
"1240","Congoglanis alula"
"1241","Connochaetes taurinus"
"1242","Conocara macropterum"
"1243","Conocarpus erectus"
"1244","Conus aemulus"
"1245","Conus africanus"
"1246","Conus allaryi"
"1247","Conus anabelae"
"1248","Conus babaensis"
"1249","Conus bulbus"
"1250","Conus carnalis"
"1251","Conus cepasi"
"1252","Conus chytreus"
"1253","Conus ermineus"
"1254","Conus filmeri"
"1255","Conus flavusalbus"
"1256","Conus franciscoi"
"1257","Conus gabrielae"
"1258","Conus genuanus"
"1259","Conus micropunctatus"
"1260","Conus naranjus"
"1261","Conus neoguttatus"
"1262","Conus nobrei"
"1263","Conus pulcher"
"1264","Conus tabidus"
"1265","Conus tenuilineatus"
"1266","Conus trovaoi"
"1267","Conus variegatus"
"1268","Conus xicoi"
"1269","Conus zebroides"
"1270","Copelatus pulchellus"
"1271","Copera congolensis"
"1272","Copris inhalatus"
"1273","Coptodon guineensis"
"1274","Coptodon rendalli"
"1275","Coptostomabarbus wittei"
"1276","Coracias caudatus"
"1277","Coracias garrulus"
"1278","Coracias naevius"
"1279","Coracias spatulatus"
"1280","Corbicula africana"
"1281","Cordia africana"
"1282","Cordia aurantiaca"
"1283","Cordia millenii"
"1284","Cordia monoica"
"1285","Cordia sinensis"
"1286","Cordylosaurus subtessellatus"
"1287","Cordylus angolensis"
"1288","Cordylus machadoi"
"1289","Cordylus namakuiyus"
"1290","Cordylus phonolithos"
"1291","Coris atlantica"
"1292","Corvus albus"
"1293","Corvus capensis"
"1294","Corynanthe johimbe"
"1295","Corynanthe macroceras"
"1296","Corynanthe mayumbensis"
"1297","Coryphaena equiselis"
"1298","Coryphaena hippurus"
"1299","Coryphaenoides marshalli"
"1300","Coryphaenoides paramarshalli"
"1301","Coryphaenoides zaniophorus"
"1302","Coryphosima stenoptera"
"1303","Corythaeola cristata"
"1304","Corythaixoides concolor"
"1305","Corythornis cristatus"
"1306","Corythornis leucogaster"
"1307","Cossypha heinrichi"
"1308","Cossypha heuglini"
"1309","Cossypha natalensis"
"1310","Cossypha niveicapilla"
"1311","Coturnix coturnix"
"1312","Coturnix delegorguei"
"1313","Coula edulis"
"1314","Crassocephalum picridifolium"
"1315","Crassocephalum uvens"
"1316","Crassostrea tulipa"
"1317","Craterispermum schweinfurthii"
"1318","Craterosiphon quarrei"
"1319","Craterostigma newtonii"
"1320","Craterostigma nummulariifolium"
"1321","Creatophora cinerea"
"1322","Cremaspora triflora"
"1323","Cressa cretica"
"1324","Crex crex"
"1325","Crex egregia"
"1326","Cricetomys ansorgei"
"1327","Cricetomys emini"
"1328","Criniger barbatus"
"1329","Criniger calurus"
"1330","Criniger chloronotus"
"1331","Crinum jagus"
"1332","Crinum lorifolium"
"1333","Crinum purpurascens"
"1334","Crithagra albogularis"
"1335","Crithagra atrogularis"
"1336","Crithagra burtoni"
"1337","Crithagra capistrata"
"1338","Crithagra flaviventris"
"1339","Crithagra gularis"
"1340","Crithagra mennelli"
"1341","Crithagra mozambica"
"1342","Crithagra sulphurata"
"1343","Crocidura cyanea"
"1344","Crocidura erica"
"1345","Crocidura fuscomurina"
"1346","Crocidura hirta"
"1347","Crocidura luna"
"1348","Crocidura mariquensis"
"1349","Crocidura nigricans"
"1350","Crocidura nigrofusca"
"1351","Crocidura olivieri"
"1352","Crocidura parvipes"
"1353","Crocidura roosevelti"
"1354","Crocidura turba"
"1355","Crocodylus niloticus"
"1356","Crocothemis divisa"
"1357","Crocothemis erythraea"
"1358","Crocothemis sanguinolenta"
"1359","Crocuta crocuta"
"1360","Crossandra infundibuliformis"
"1361","Crossarchus ansorgei"
"1362","Crossopteryx febrifuga"
"1363","Crotalaria bakeriana"
"1364","Crotalaria bamendae"
"1365","Crotalaria corymbosa"
"1366","Crotalaria griseofusca"
"1367","Crotalaria heidmannii"
"1368","Crotalaria johannis"
"1369","Crotalaria lanceolata"
"1370","Crotalaria mendesii"
"1371","Crotalaria pseudoquangensis"
"1372","Crotaphopeltis barotseensis"
"1373","Croton brieyi"
"1374","Croton gratissimus"
"1375","Croton macrostachyus"
"1376","Croton menyharthii"
"1377","Croton sylvaticus"
"1378","Crudaria leroma"
"1379","Cryptopsaras couesii"
"1380","Cryptosepalum pellegrinianum"
"1381","Cryptospiza reichenovii"
"1382","Cryptothylax greshoffii"
"1383","Ctenitis cirrhosa"
"1384","Ctenogobius lepturus"
"1385","Ctenolophon englerianus"
"1386","Ctenopoma machadoi"
"1387","Ctenopoma multispine"
"1388","Ctenopoma nigropannosum"
"1389","Cubiceps capensis"
"1390","Cubiceps pauciradiatus"
"1391","Cuculus canorus"
"1392","Cuculus clamosus"
"1393","Cuculus gularis"
"1394","Cuculus solitarius"
"1395","Cupidopsis cissus"
"1396","Cupidopsis cissus ssp. cissus"
"1397","Cupidopsis jobates"
"1398","Cupidopsis jobates ssp. jobates"
"1399","Curruca communis"
"1400","Curruca subcoerulea"
"1401","Cursorius rufus"
"1402","Cursorius temminckii"
"1403","Cyanograucalus azureus"
"1404","Cyanomitra bannermani"
"1405","Cyanomitra cyanolaema"
"1406","Cyanomitra olivacea"
"1407","Cyanomitra verticalis"
"1408","Cyanotis cristata"
"1409","Cyanotis lanata"
"1410","Cyathea camerooniana"
"1411","Cyathea dregei"
"1412","Cyathea manniana"
"1413","Cyathea thomsonii"
"1414","Cycloderma aubryi"
"1415","Cyclosorus interruptus"
"1416","Cyclothone acclinidens"
"1417","Cyclothone alba"
"1418","Cyclothone braueri"
"1419","Cyclothone livida"
"1420","Cyclothone microdon"
"1421","Cyclothone obscura"
"1422","Cyclothone pallida"
"1423","Cyclothone parapallida"
"1424","Cyclothone pseudopallida"
"1425","Cyema atrum"
"1426","Cymothoe caenis"
"1427","Cynictis penicillata"
"1428","Cynoglossus browni"
"1429","Cynoglossus cadenati"
"1430","Cynoglossus canariensis"
"1431","Cynoglossus senegalensis"
"1432","Cynometra leonensis"
"1433","Cynometra letestui"
"1434","Cynometra lujae"
"1435","Cynometra mannii"
"1436","Cynometra pedicellata"
"1437","Cynoponticus ferox"
"1438","Cyperus albiceps"
"1439","Cyperus alopecuroides"
"1440","Cyperus alternifolius"
"1441","Cyperus amabilis"
"1442","Cyperus articulatus"
"1443","Cyperus ascocapensis"
"1444","Cyperus assimilis"
"1445","Cyperus castaneus"
"1446","Cyperus compressus"
"1447","Cyperus cylindrostachyus"
"1448","Cyperus demangei"
"1449","Cyperus denudatus"
"1450","Cyperus digitatus"
"1451","Cyperus diloloensis"
"1452","Cyperus distans"
"1453","Cyperus dives"
"1454","Cyperus elegantulus"
"1455","Cyperus erectus"
"1456","Cyperus esculentus"
"1457","Cyperus exaltatus"
"1458","Cyperus flavescens"
"1459","Cyperus haspan"
"1460","Cyperus hortensis"
"1461","Cyperus hystricoides"
"1462","Cyperus isolepis"
"1463","Cyperus laevigatus"
"1464","Cyperus lanceolatus"
"1465","Cyperus latifolius"
"1466","Cyperus laxespicatus"
"1467","Cyperus lipomonostachyus"
"1468","Cyperus longus"
"1469","Cyperus macranthus"
"1470","Cyperus macrostachyos"
"1471","Cyperus melas"
"1472","Cyperus mundii"
"1473","Cyperus nitidus"
"1474","Cyperus nutans"
"1475","Cyperus odoratus"
"1476","Cyperus papyrus"
"1477","Cyperus pectinatus"
"1478","Cyperus pelophilus"
"1479","Cyperus persquarrosus"
"1480","Cyperus pilosus"
"1481","Cyperus polystachyos"
"1482","Cyperus proteus"
"1483","Cyperus pumilus"
"1484","Cyperus ridleyi"
"1485","Cyperus rotundus"
"1486","Cyperus sanguinolentus"
"1487","Cyperus squarrosus"
"1488","Cyperus tenuiculmis"
"1489","Cyperus tenuispica"
"1490","Cyperus turrillii"
"1491","Cyperus waillyi"
"1492","Cyphomyrus psittacus"
"1493","Cypsiurus parvus"
"1494","Cyrestis camillus"
"1495","Cyttopsis rosea"
"1496","Dactyladenia campestris"
"1497","Dactyladenia floribunda"
"1498","Dactyladenia gilletii"
"1499","Dactyladenia pallescens"
"1500","Dactylopterus volitans"
"1501","Dagetichthys lusitanica"
"1502","Dalbergia bakeri"
"1503","Dalbergia boehmii"
"1504","Dalbergia carringtoniana"
"1505","Dalbergia ealaensis"
"1506","Dalbergia ecastaphyllum"
"1507","Dalbergia florifera"
"1508","Dalbergia gilbertii"
"1509","Dalbergia gilletii"
"1510","Dalbergia gossweileri"
"1511","Dalbergia hostilis"
"1512","Dalbergia macrosperma"
"1513","Dalbergia mayumbensis"
"1514","Dalbergia melanoxylon"
"1515","Dalbergia micheliana"
"1516","Dalbergia nitidula"
"1517","Dalbergia pachycarpa"
"1518","Dalbergia saxatilis"
"1519","Dalbergia teixeirae"
"1520","Dalophia angolensis"
"1521","Dalophia ellenbergeri"
"1522","Dalophia pistillum"
"1523","Dalophis boulengeri"
"1524","Damaliscus lunatus"
"1525","Damaliscus lunatus ssp. lunatus"
"1526","Danaus chrysippus"
"1527","Danaus chrysippus ssp. orientis"
"1528","Daniellia alsteeniana"
"1529","Daniellia klainei"
"1530","Daption capense"
"1531","Dasyatis chrysonota"
"1532","Dasyatis pastinaca"
"1533","Dasymys incomtus"
"1534","Dasymys nudipes"
"1535","Dasypeltis confusa"
"1536","Dasypeltis palmarum"
"1537","Dasypeltis scabra"
"1538","Deania calcea"
"1539","Decapterus punctatus"
"1540","Deinbollia acuminata"
"1541","Deinbollia gossweileri"
"1542","Deleornis fraseri"
"1543","Delichon urbicum"
"1544","Delonix regia"
"1545","Dendroaspis jamesoni"
"1546","Dendroaspis polylepis"
"1547","Dendrocygna bicolor"
"1548","Dendrocygna viduata"
"1549","Dendrohyrax arboreus"
"1550","Dendromus melanotis"
"1551","Dendromus mystacalis"
"1552","Dendromus nyikae"
"1553","Dendromus vernayi"
"1554","Dendroperdix sephaena"
"1555","Dendropicos elliotii"
"1556","Dendropicos fuscescens"
"1557","Dendropicos gabonensis"
"1558","Dendropicos goertae"
"1559","Dendropicos griseocephalus"
"1560","Dendropicos namaquus"
"1561","Dendropicos xantholophus"
"1562","Dentex angolensis"
"1563","Dentex barnardi"
"1564","Dentex canariensis"
"1565","Dentex congoensis"
"1566","Dentex gibbosus"
"1567","Dentex macrophthalmus"
"1568","Dermochelys coriacea"
"1569","Dermochelys coriacea Southeast Atlantic Ocean subpopulation"
"1570","Dermochelys coriacea Southwest Atlantic Ocean subpopulation"
"1571","Dermochelys coriacea Southwest Indian Ocean subpopulation"
"1572","Desmodema polystictum"
"1573","Desmodillus auricularis"
"1574","Desmodium adscendens"
"1575","Desmodium barbatum"
